timestamp,rssi_pct,latency_ms,label
2026-05-09T19:51:45.556,82.0,1.0,0
2026-05-09T19:51:46.057,82.0,1.0,0
2026-05-09T19:51:46.557,82.0,1.0,0
2026-05-09T19:51:47.058,82.0,2.0,0
2026-05-09T19:51:47.558,82.0,2.0,0
2026-05-09T19:51:48.058,82.0,1.0,0
2026-05-09T19:51:48.559,82.0,2.0,0
2026-05-09T19:51:49.059,82.0,1.0,0
2026-05-09T19:51:49.560,82.0,2.0,0
2026-05-09T19:51:50.061,82.0,1.0,0
2026-05-09T19:51:50.561,82.0,2.0,0
2026-05-09T19:51:51.062,82.0,1.0,0
2026-05-09T19:51:51.562,82.0,1.0,0
2026-05-09T19:51:52.062,82.0,2.0,0
2026-05-09T19:51:52.563,82.0,2.0,0
2026-05-09T19:51:53.063,82.0,2.0,0
2026-05-09T19:51:53.563,82.0,5.0,0
2026-05-09T19:51:54.064,82.0,2.0,0
2026-05-09T19:51:54.564,82.0,3.0,0
2026-05-09T19:51:55.064,82.0,2.0,0
2026-05-09T19:51:55.564,82.0,2.0,0
2026-05-09T19:51:56.065,82.0,1.0,0
2026-05-09T19:51:56.565,82.0,1.0,0
2026-05-09T19:51:57.065,82.0,1.0,0
2026-05-09T19:51:57.565,82.0,2.0,0
2026-05-09T19:51:58.066,82.0,1.0,0
2026-05-09T19:51:58.566,82.0,1.0,0
2026-05-09T19:51:59.067,82.0,1.0,0
2026-05-09T19:51:59.568,82.0,1.0,0
2026-05-09T19:52:00.068,82.0,2.0,0
2026-05-09T19:52:00.568,82.0,3.0,0
2026-05-09T19:52:01.069,82.0,1.0,0
2026-05-09T19:52:01.569,82.0,2.0,0
2026-05-09T19:52:02.069,82.0,1.0,0
2026-05-09T19:52:02.570,82.0,1.0,0
2026-05-09T19:52:03.070,82.0,2.0,0
2026-05-09T19:52:03.571,82.0,2.0,0
2026-05-09T19:52:04.071,82.0,2.0,0
2026-05-09T19:52:04.571,82.0,2.0,0
2026-05-09T19:52:05.072,82.0,2.0,0
2026-05-09T19:52:05.572,82.0,2.0,0
2026-05-09T19:52:06.073,82.0,2.0,0
2026-05-09T19:52:06.573,82.0,2.0,0
2026-05-09T19:52:07.074,82.0,1.0,0
2026-05-09T19:52:07.574,82.0,1.0,0
2026-05-09T19:52:08.075,82.0,1.0,0
2026-05-09T19:52:08.575,82.0,3.0,0
2026-05-09T19:52:09.076,82.0,1.0,0
2026-05-09T19:52:09.576,82.0,2.0,0
2026-05-09T19:52:10.076,82.0,2.0,0
2026-05-09T19:52:10.577,82.0,2.0,0
2026-05-09T19:52:11.077,82.0,2.0,0
2026-05-09T19:52:11.577,82.0,1.0,0
2026-05-09T19:52:12.078,82.0,11.0,0
2026-05-09T19:52:12.578,82.0,1.0,0
2026-05-09T19:52:13.078,82.0,2.0,0
2026-05-09T19:52:13.579,82.0,2.0,0
2026-05-09T19:52:14.079,82.0,1.0,0
2026-05-09T19:52:14.579,82.0,2.0,0
2026-05-09T19:52:15.080,82.0,2.0,0
2026-05-09T19:52:15.580,82.0,2.0,0
2026-05-09T19:52:16.081,82.0,3.0,0
2026-05-09T19:52:16.582,82.0,1.0,0
2026-05-09T19:52:17.083,82.0,2.0,0
2026-05-09T19:52:17.583,82.0,1.0,0
2026-05-09T19:52:18.083,82.0,1.0,0
2026-05-09T19:52:18.584,82.0,1.0,0
2026-05-09T19:52:19.084,82.0,1.0,0
2026-05-09T19:52:19.585,82.0,4.0,0
2026-05-09T19:52:20.085,82.0,3.0,0
2026-05-09T19:52:20.585,82.0,1.0,0
2026-05-09T19:52:21.086,82.0,1.0,1
2026-05-09T19:52:21.586,82.0,2.0,1
2026-05-09T19:52:22.086,82.0,1.0,1
2026-05-09T19:52:22.587,82.0,1.0,1
2026-05-09T19:52:23.087,82.0,1.0,1
2026-05-09T19:52:23.587,82.0,1.0,0
2026-05-09T19:52:24.088,82.0,2.0,0
2026-05-09T19:52:24.588,82.0,2.0,0
2026-05-09T19:52:25.088,82.0,2.0,0
2026-05-09T19:52:25.589,82.0,1.0,1
2026-05-09T19:52:26.089,82.0,2.0,1
2026-05-09T19:52:26.589,82.0,2.0,1
2026-05-09T19:52:27.089,82.0,1.0,1
2026-05-09T19:52:27.590,82.0,1.0,1
2026-05-09T19:52:28.090,82.0,1.0,1
2026-05-09T19:52:28.591,82.0,4.0,1
2026-05-09T19:52:29.091,82.0,2.0,1
2026-05-09T19:52:29.591,82.0,1.0,1
2026-05-09T19:52:30.092,82.0,2.0,1
2026-05-09T19:52:30.592,82.0,2.0,1
2026-05-09T19:52:31.092,82.0,2.0,1
2026-05-09T19:52:31.593,82.0,2.0,1
2026-05-09T19:52:32.093,82.0,2.0,1
2026-05-09T19:52:32.593,82.0,1.0,1
2026-05-09T19:52:33.093,82.0,2.0,1
2026-05-09T19:52:33.594,82.0,2.0,1
2026-05-09T19:52:34.094,82.0,2.0,1
2026-05-09T19:52:34.594,82.0,1.0,1
2026-05-09T19:52:35.095,82.0,1.0,0
2026-05-09T19:52:35.595,82.0,2.0,0
2026-05-09T19:52:36.096,82.0,1.0,0
2026-05-09T19:52:36.596,82.0,1.0,0
2026-05-09T19:52:37.096,82.0,2.0,0
2026-05-09T19:52:37.597,82.0,1.0,0
2026-05-09T19:52:38.097,82.0,19.0,1
2026-05-09T19:52:38.597,82.0,2.0,1
2026-05-09T19:52:39.098,82.0,2.0,1
2026-05-09T19:52:39.598,82.0,2.0,1
2026-05-09T19:52:40.098,82.0,2.0,1
